"","link","titulo","preco","cidade","bairro","adicional","tem_quarto","tem_area","tem_taxa","tem_garagem","qtd_quarto","taxa_condominio","area_condominio","garagem"
"2976","https://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/apartamento-com-2-dormitorios-a-venda-icarai-niteroi-rj-759203180","Apartamento com 2 dormitórios à venda - Icaraí - Niterói/RJ",370000,"Niterói"," Icaraí","2 quarto | 62m² | Condomínio: RS 500 | 1 vaga",TRUE,TRUE,TRUE,TRUE,2,500,62,1
"2977","https://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/apartamento-com-3-quartos-110-m-por-r-980-000-icarai-niteroi-rj-759183530","Apartamento com 3 quartos, 110 m² por R$ 980.000 - Icaraí - Niterói/RJ",980000,"Niterói"," Icaraí","3 quarto | 110m² | Condomínio: RS 700 | 2 vagas",TRUE,TRUE,TRUE,TRUE,3,700,110,2
"2978","https://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/apartamento-com-3-dormitorios-a-venda-90-m-por-r-700-000-00-icarai-niteroi-rj-759207894","Apartamento com 3 dormitórios à venda, 90 m² por R$ 700.000,00 - Icaraí - Niterói/RJ",6e+05,"Niterói"," Icaraí","3 quarto | 90m² | Condomínio: RS 300 | 1 vaga",TRUE,TRUE,TRUE,TRUE,3,300,90,1
"2979","https://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/apartamento-a-venda-90-m-por-r-600-000-00-icarai-niteroi-rj-759208152","Apartamento à venda, 90 m² por R$ 600.000,00 - Icaraí - Niterói/RJ",6e+05,"Niterói"," Icaraí","3 quarto | 90m² | Condomínio: RS 851",TRUE,TRUE,TRUE,FALSE,3,851,90,0
"2980","https://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/apartamento-a-venda-182-m-por-r-1-700-000-00-jardim-icarai-niteroi-rj-759183672","Apartamento à venda, 182 m² por R$ 1.700.000,00 - Jardim Icaraí - Niterói/RJ",1700000,"Niterói"," Icaraí","4 quarto | 182m² | Condomínio: RS 630 | 2 vagas",TRUE,TRUE,TRUE,TRUE,4,630,182,2
"2981","https://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/apartamento-com-3-dormitorios-a-venda-150-m-por-r-840-000-00-icarai-niteroi-rj-759203042","Apartamento com 3 dormitórios à venda, 150 m² por R$ 840.000,00 - Icaraí - Niterói/RJ",840000,"Niterói"," Icaraí","3 quarto | 150m² | Condomínio: RS 500 | 1 vaga",TRUE,TRUE,TRUE,TRUE,3,500,150,1
"2982","https://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/apartamento-com-3-dormitorios-a-venda-96-m-por-r-680-000-00-icarai-niteroi-rj-759202948","Apartamento com 3 dormitórios à venda, 96 m² por R$ 680.000,00 - Icaraí - Niterói/RJ",690000,"Niterói"," Icaraí","3 quarto | 98m² | Condomínio: RS 1.050 | 1 vaga",TRUE,TRUE,TRUE,TRUE,3,1050,98,1
"2983","https://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/apartamento-com-3-dormitorios-a-venda-104-m-por-r-795-000-00-icarai-niteroi-rj-759208004","Apartamento com 3 dormitórios à venda, 104 m² por R$ 795.000,00 - Icaraí - Niterói/RJ",795000,"Niterói"," Icaraí","3 quarto | 104m² | Condomínio: RS 900 | 2 vagas",TRUE,TRUE,TRUE,TRUE,3,900,104,2
"2984","https://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/apartamento-com-2-dormitorios-a-venda-79-m-por-r-400-000-00-icarai-niteroi-rj-759203076","Apartamento com 2 dormitórios à venda, 79 m² por R$ 400.000,00 - Icaraí - Niterói/RJ",4e+05,"Niterói"," Icaraí","2 quarto | 79m² | Condomínio: RS 550",TRUE,TRUE,TRUE,FALSE,2,550,79,0
"2985","https://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/apartamento-com-2-dormitorios-a-venda-87-m-por-r-630-000-00-icarai-niteroi-rj-759208363","Apartamento com 2 dormitórios à venda, 87 m² por R$ 630.000,00 - Icaraí - Niterói/RJ",630000,"Niterói"," Icaraí","2 quarto | 87m² | Condomínio: RS 600 | 1 vaga",TRUE,TRUE,TRUE,TRUE,2,600,87,1
"2986","https://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/apartamento-com-2-quartos-96-m-por-r-1-300-000-icarai-niteroi-rj-759183609","Apartamento com 2 quartos, 96 m² por R$ 1.300.000 - Icaraí - Niterói/RJ",1300000,"Niterói"," Icaraí","2 quarto | 96m² | Condomínio: RS 980 | 1 vaga",TRUE,TRUE,TRUE,TRUE,2,980,96,1
"2987","https://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/casa-a-venda-634-m-por-r-580-000-00-icarai-niteroi-rj-759203289","Casa à venda, 634 m² por R$ 580.000,00 - Icaraí - Niterói/RJ",580000,"Niterói"," Icaraí","2 quarto | 120m² | 2 vagas",TRUE,TRUE,FALSE,TRUE,2,NA,120,2
"2988","https://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/apartamento-com-4-dormitorios-1-suite-a-venda-135-m-por-r-850-000-00-icarai-nitero-759209188","Apartamento com 4 dormitórios, 1 suíte à venda, 135 m² por R$ 850.000,00 - Icaraí - Niteró",850000,"Niterói"," Icaraí","4 quarto | 135m² | Condomínio: RS 2.326 | 1 vaga",TRUE,TRUE,TRUE,TRUE,4,2326,135,1
"2989","https://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/apartamento-a-venda-62-m-por-r-620-000-00-icarai-niteroi-rj-759198626","Apartamento à venda, 62 m² por R$ 620.000,00 - Icaraí - Niterói/RJ",620000,"Niterói"," Icaraí","2 quarto | 62m² | Condomínio: RS 900 | 1 vaga",TRUE,TRUE,TRUE,TRUE,2,900,62,1
"2990","https://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/cobertura-a-venda-330-m-por-r-3-800-000-00-icarai-niteroi-rj-759227472","Cobertura à venda, 330 m² por R$ 3.800.000,00 - Icaraí - Niterói/RJ",3800000,"Niterói"," Icaraí","4 quarto | 330m² | Condomínio: RS 1.800 | 3 vagas",TRUE,TRUE,TRUE,TRUE,4,1800,330,3
"2991","https://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/apartamento-com-2-dormitorios-a-venda-67-m-por-r-650-000-00-icarai-niteroi-rj-759202937","Apartamento com 2 dormitórios à venda, 67 m² por R$ 650.000,00 - Icaraí - Niterói/RJ",650000,"Niterói"," Icaraí","2 quarto | 67m² | Condomínio: RS 850 | 1 vaga",TRUE,TRUE,TRUE,TRUE,2,850,67,1
"2992","https://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/apartamento-a-venda-com-2-dormitorios-em-icarai-niteroi-cod-780026-515414486","Apartamento à venda com 2 dormitórios em Icaraí, Niterói cod:780026",7e+05,"Niterói"," Icaraí","2 quarto | 180m² | Condomínio: RS 800 | 1 vaga",TRUE,TRUE,TRUE,TRUE,2,800,180,1
"2993","https://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/apartamento-a-venda-176-m-por-r-1-200-000-00-icarai-niteroi-rj-759202918","Apartamento à venda, 176 m² por R$ 1.200.000,00 - Icaraí - Niterói/RJ",1200000,"Niterói"," Icaraí","4 quarto | 176m² | Condomínio: RS 1.500 | 2 vagas",TRUE,TRUE,TRUE,TRUE,4,1500,176,2
"2994","https://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/apartamento-a-venda-com-4-dormitorios-em-icarai-niteroi-cod-liv-4511-702371882","Apartamento à venda com 4 dormitórios em Icaraí, Niterói cod:LIV-4511",1135000,"Niterói"," Icaraí","4 quarto | 133m² | Condomínio: RS 850 | 2 vagas",TRUE,TRUE,TRUE,TRUE,4,850,133,2
"2995","https://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/cobertura-a-venda-600-m-por-r-5-500-000-00-icarai-niteroi-rj-759208140","Cobertura à venda, 600 m² por R$ 5.500.000,00 - Icaraí - Niterói/RJ",5500000,"Niterói"," Icaraí","4 quarto | 600m² | Condomínio: RS 2.500 | 4 vagas",TRUE,TRUE,TRUE,TRUE,4,2500,600,4
"2996","https://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/travessa-fechada-em-frente-colegio-abel-744108903","TRAVESSA FECHADA EM FRENTE COLEGIO ABEL",420000,"Niterói"," Icaraí","2 quarto | 70m² | Condomínio: RS 750",TRUE,TRUE,TRUE,FALSE,2,750,70,0
"2997","https://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/apartamento-com-4-quartos-280-m-por-r-2-600-000-icarai-niteroi-rj-759183861","Apartamento com 4 quartos, 280 m² por R$ 2.600.000 - Icaraí - Niterói/RJ",2600000,"Niterói"," Icaraí","4 quarto | 280m² | Condomínio: RS 2.047 | 2 vagas",TRUE,TRUE,TRUE,TRUE,4,2047,280,2
"2998","https://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/cobertura-com-4-dormitorios-a-venda-343-m-por-r-4-300-000-00-icarai-niteroi-rj-759227594","Cobertura com 4 dormitórios à venda, 343 m² por R$ 4.300.000,00 - Icaraí - Niterói/RJ",4300000,"Niterói"," Icaraí","4 quarto | 343m² | Condomínio: RS 1.800 | 4 vagas",TRUE,TRUE,TRUE,TRUE,4,1800,343,4
"2999","https://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/apartamento-a-venda-113-m-por-r-800-000-00-icarai-niteroi-rj-759183656","Apartamento à venda, 113 m² por R$ 800.000,00 - Icaraí - Niterói/RJ",8e+05,"Niterói"," Icaraí","3 quarto | 113m² | Condomínio: RS 1.400 | 1 vaga",TRUE,TRUE,TRUE,TRUE,3,1400,113,1
"3000","https://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/casa-com-2-dormitorios-a-venda-97-m-por-r-950-000-00-icarai-niteroi-rj-759203405","Casa com 2 dormitórios à venda, 97 m² por R$ 950.000,00 - Icaraí - Niterói/RJ",950000,"Niterói"," Icaraí","2 quarto | 97m² | 1 vaga",TRUE,TRUE,FALSE,TRUE,2,NA,97,1
"3001","https://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/apartamento-com-3-dormitorios-a-venda-100-m-por-r-800-000-00-icarai-niteroi-rj-759198752","Apartamento com 3 dormitórios à venda, 100 m² por R$ 800.000,00 - Icaraí - Niterói/RJ",8e+05,"Niterói"," Icaraí","3 quarto | 100m² | Condomínio: RS 1.218 | 2 vagas",TRUE,TRUE,TRUE,TRUE,3,1218,100,2
"3002","https://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/apartamento-com-3-dormitorios-a-venda-76-m-por-r-560-000-00-icarai-niteroi-rj-759202992","Apartamento com 3 dormitórios à venda, 76 m² por R$ 560.000,00 - Icaraí - Niterói/RJ",560000,"Niterói"," Icaraí","3 quarto | 76m² | Condomínio: RS 1.194",TRUE,TRUE,TRUE,FALSE,3,1194,76,0
"3003","https://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/apartamento-a-venda-com-3-dormitorios-em-icarai-niteroi-cod-794137-613729513","Apartamento à venda com 3 dormitórios em Icaraí, Niterói cod:794137",1200000,"Niterói"," Icaraí","3 quarto | 250m² | Condomínio: RS 1.124 | 2 vagas",TRUE,TRUE,TRUE,TRUE,3,1124,250,2
"3004","https://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/apartamento-a-venda-com-3-dormitorios-em-icarai-niteroi-cod-803244-468271396","Apartamento à venda com 3 dormitórios em Icaraí, Niterói cod:803244",630000,"Niterói"," Icaraí","3 quarto | 120m² | Condomínio: RS 1.600 | 2 vagas",TRUE,TRUE,TRUE,TRUE,3,1600,120,2
"3005","https://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/apartamento-a-venda-55-m-por-r-316-000-00-icarai-niteroi-rj-739096286","Apartamento à venda, 55 m² por R$ 316.000,00 - Icaraí - Niterói/RJ",316000,"Niterói"," Icaraí","2 quarto | 55m² | Condomínio: RS 550 | 1 vaga",TRUE,TRUE,TRUE,TRUE,2,550,55,1
"3006","https://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/apartamento-com-3-dormitorios-a-venda-97-m-por-r-530-000-00-centro-niteroi-rj-739096987","Apartamento com 3 dormitórios à venda, 97 m² por R$ 530.000,00 - Centro - Niterói/RJ",530000,"Niterói"," Icaraí","3 quarto | 97m² | Condomínio: RS 800",TRUE,TRUE,TRUE,FALSE,3,800,97,0
"3007","https://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/apartamento-com-3-dormitorios-a-venda-158-m-por-r-750-000-00-icarai-niteroi-rj-759208620","Apartamento com 3 dormitórios à venda, 158 m² por R$ 750.000,00 - Icaraí - Niterói/RJ",750000,"Niterói"," Icaraí","3 quarto | 158m² | Condomínio: RS 1.300 | 1 vaga",TRUE,TRUE,TRUE,TRUE,3,1300,158,1
"3008","https://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/apartamento-a-venda-82-m-por-r-790-000-00-icarai-niteroi-rj-410102501","Apartamento à venda, 82 m² por R$ 790.000,00 - Icaraí - Niterói/RJ",790000,"Niterói"," Icaraí","2 quarto | 82m² | Condomínio: RS 664 | 1 vaga",TRUE,TRUE,TRUE,TRUE,2,664,82,1
"3009","https://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/apartamento-a-venda-68-m-por-r-525-000-00-icarai-niteroi-rj-759203382","Apartamento à venda, 68 m² por R$ 525.000,00 - Icaraí - Niterói/RJ",525000,"Niterói"," Icaraí","2 quarto | 68m² | Condomínio: RS 1.000 | 1 vaga",TRUE,TRUE,TRUE,TRUE,2,1000,68,1
"3010","https://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/apartamento-com-1-quarto-40-m-por-r-345-000-icarai-niteroi-rj-759183591","Apartamento com 1 quarto, 40 m² por R$ 345.000 - Icaraí - Niterói/RJ",345000,"Niterói"," Icaraí","1 quarto | 40m² | Condomínio: RS 930 | 1 vaga",TRUE,TRUE,TRUE,TRUE,1,930,40,1
"3011","https://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/apartamento-com-3-dormitorios-a-venda-142-m-por-r-800-000-00-icarai-niteroi-rj-759203158","Apartamento com 3 dormitórios à venda, 142 m² por R$ 800.000,00 - Icaraí - Niterói/RJ",799000,"Niterói"," Icaraí","3 quarto | 142m² | Condomínio: RS 800",TRUE,TRUE,TRUE,FALSE,3,800,142,0
"3012","https://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/cobertura-com-3-quartos-168-m-por-r-1-590-000-icarai-niteroi-rj-759183623","Cobertura com 3 quartos, 168 m² por R$ 1.590.000 - Icaraí - Niterói/RJ",1590000,"Niterói"," Icaraí","3 quarto | 168m² | Condomínio: RS 1.500 | 1 vaga",TRUE,TRUE,TRUE,TRUE,3,1500,168,1
"3013","https://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/apartamento-com-3-dormitorios-a-venda-150-m-por-r-700-000-icarai-niteroi-rj-641741401","Apartamento com 3 dormitórios à venda, 150 m² por R$ 700.000 - Icaraí - Niterói/RJ",670000,"Niterói"," Icaraí","3 quarto | 150m² | Condomínio: RS 941",TRUE,TRUE,TRUE,FALSE,3,941,150,0
"3014","https://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/apartamento-com-2-dormitorios-a-venda-64-m-por-r-460-000-00-icarai-niteroi-rj-759227576","Apartamento com 2 dormitórios à venda, 64 m² por R$ 460.000,00 - Icaraí - Niterói/RJ",430000,"Niterói"," Icaraí","2 quarto | 64m² | Condomínio: RS 800 | 1 vaga",TRUE,TRUE,TRUE,TRUE,2,800,64,1
"3015","https://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/apartamento-residencial-a-venda-icarai-niteroi-ap1089-667780022","Apartamento residencial à venda, Icaraí, Niterói - AP1089.",1300000,"Niterói"," Icaraí","3 quarto | 153m² | Condomínio: RS 950 | 2 vagas",TRUE,TRUE,TRUE,TRUE,3,950,153,2
"3016","https://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/apartamento-com-3-dormitorios-a-venda-94-m-por-r-730-000-00-icarai-niteroi-rj-759208015","Apartamento com 3 dormitórios à venda, 94 m² por R$ 730.000,00 - Icaraí - Niterói/RJ",730000,"Niterói"," Icaraí","3 quarto | 94m² | Condomínio: RS 1.072 | 2 vagas",TRUE,TRUE,TRUE,TRUE,3,1072,94,2
"3017","https://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/apartamento-com-3-dormitorios-a-venda-88-m-por-r-700-000-00-centro-niteroi-rj-759207941","Apartamento com 3 dormitórios à venda, 88 m² por R$ 700.000,00 - Centro - Niterói/RJ",7e+05,"Niterói"," Icaraí","3 quarto | 88m² | Condomínio: RS 1.060 | 1 vaga",TRUE,TRUE,TRUE,TRUE,3,1060,88,1
"3018","https://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/apartamento-a-venda-140-m-por-r-1-400-000-00-icarai-niteroi-rj-759202823","Apartamento à venda, 140 m² por R$ 1.400.000,00 - Icaraí - Niterói/RJ",1400000,"Niterói"," Icaraí","4 quarto | 140m² | Condomínio: RS 1.280 | 2 vagas",TRUE,TRUE,TRUE,TRUE,4,1280,140,2
"3019","https://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/apartamento-3-qts-vista-parcial-para-o-mar-759193534","Apartamento 3 qts, vista parcial para o mar.",850000,"Niterói"," Icaraí","3 quarto | 100m² | Condomínio: RS 1.780 | 1 vaga",TRUE,TRUE,TRUE,TRUE,3,1780,100,1
"3020","https://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/apartamento-com-4-dormitorios-a-venda-170-m-por-r-1-600-000-00-icarai-niteroi-rj-759203183","Apartamento com 4 dormitórios à venda, 170 m² por R$ 1.600.000,00 - Icaraí - Niterói/RJ",1600000,"Niterói"," Icaraí","4 quarto | 170m² | Condomínio: RS 1.300 | 3 vagas",TRUE,TRUE,TRUE,TRUE,4,1300,170,3
"3021","https://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/apartamento-a-venda-82-m-por-r-340-000-00-icarai-niteroi-rj-759208388","Apartamento à venda, 82 m² por R$ 340.000,00 - Icaraí - Niterói/RJ",340000,"Niterói"," Icaraí","2 quarto | 82m² | Condomínio: RS 411",TRUE,TRUE,TRUE,FALSE,2,411,82,0
"3022","https://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/excelente-apartamento-em-icarai-salao-tres-quartos-533268588","Excelente apartamento em Icaraí salão, três quartos",550000,"Niterói"," Icaraí","3 quarto | 103m² | Condomínio: RS 652",TRUE,TRUE,TRUE,FALSE,3,652,103,0
"3023","https://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/apartamento-com-1-dormitorio-a-venda-70-m-por-r-400-000-00-icarai-niteroi-rj-378107793","Apartamento com 1 dormitório à venda, 70 m² por R$ 400.000,00 - Icaraí - Niterói/RJ",4e+05,"Niterói"," Icaraí","1 quarto | 70m² | Condomínio: RS 794 | 1 vaga",TRUE,TRUE,TRUE,TRUE,1,794,70,1
"3024","https://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/apartamento-com-3-quartos-95-m-por-r-560-000-icarai-niteroi-rj-759183671","Apartamento com 3 quartos, 95 m² por R$ 560.000 - Icaraí - Niterói/RJ",560000,"Niterói"," Icaraí","3 quarto | 95m² | Condomínio: RS 450",TRUE,TRUE,TRUE,FALSE,3,450,95,0
"3025","https://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/apartamento-com-2-dormitorios-a-venda-82-m-por-r-580-000-00-icarai-niteroi-rj-739096751","Apartamento com 2 dormitórios à venda, 82 m² por R$ 580.000,00 - Icaraí - Niterói/RJ",580000,"Niterói"," Icaraí","2 quarto | 82m² | Condomínio: RS 730 | 1 vaga",TRUE,TRUE,TRUE,TRUE,2,730,82,1
"3026","https://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/cobertura-com-2-dormitorios-a-venda-140-m-por-r-980-000-00-icarai-niteroi-rj-759227597","Cobertura com 2 dormitórios à venda, 140 m² por R$ 980.000,00 - Icaraí - Niterói/RJ",950000,"Niterói"," Icaraí","2 quarto | 140m² | Condomínio: RS 1.200 | 2 vagas",TRUE,TRUE,TRUE,TRUE,2,1200,140,2
"3027","https://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/apartamento-com-3-quartos-127-m-por-r-750-000-icarai-niteroi-rj-759207965","Apartamento com 3 quartos, 127 m² por R$ 750.000 - Icaraí - Niterói/RJ",750000,"Niterói"," Icaraí","3 quarto | 127m² | Condomínio: RS 1.400 | 1 vaga",TRUE,TRUE,TRUE,TRUE,3,1400,127,1
"3028","https://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/cobertura-com-3-dormitorios-a-venda-185-m-por-r-2-300-000-00-icarai-niteroi-rj-759208282","Cobertura com 3 dormitórios à venda, 185 m² por R$ 2.300.000,00 - Icaraí - Niterói/RJ",2150000,"Niterói"," Icaraí","3 quarto | 185m² | Condomínio: RS 1.150 | 2 vagas",TRUE,TRUE,TRUE,TRUE,3,1150,185,2
"3029","https://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/casa-com-2-dormitorios-a-venda-icarai-niteroi-rj-759208060","Casa com 2 dormitórios à venda - Icaraí - Niterói/RJ",1650000,"Niterói"," Icaraí","2 quarto | 68m² | 1 vaga",TRUE,TRUE,FALSE,TRUE,2,NA,68,1
"3030","https://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/apartamento-com-2-dormitorios-a-venda-74-m-por-r-420-000-00-icarai-niteroi-rj-759209059","Apartamento com 2 dormitórios à venda, 74 m² por R$ 420.000,00 - Icaraí - Niterói/RJ",420000,"Niterói"," Icaraí","2 quarto | 74m² | Condomínio: RS 1.450 | 1 vaga",TRUE,TRUE,TRUE,TRUE,2,1450,74,1
"3031","https://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/apartamento-com-3-dormitorios-para-alugar-117-m-por-r-3-400-mes-jardim-icarai-niter-568136941","Apartamento com 3 dormitórios para alugar, 117 m² por R$ 3.400/mês - Jardim Icaraí - Niter",1100000,"Niterói"," Icaraí","3 quarto | 117m² | Condomínio: RS 1.015 | 2 vagas",TRUE,TRUE,TRUE,TRUE,3,1015,117,2
"3032","https://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/praia-varandao-frente-mar3-quartos-1-vaga-de-garagem-frente-para-o-mar-759193574","PRAIA VARANDÃO FRENTE MAR3 quartos,1 vaga de garagem,frente para o mar",2300000,"Niterói"," Icaraí","3 quarto | 200m² | Condomínio: RS 1.700 | 1 vaga",TRUE,TRUE,TRUE,TRUE,3,1700,200,1
"3033","https://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/apartamento-a-venda-85-m-por-r-534-000-00-icarai-niteroi-rj-759202966","Apartamento à venda, 85 m² por R$ 534.000,00 - Icaraí - Niterói/RJ",534000,"Niterói"," Icaraí","3 quarto | 85m² | Condomínio: RS 738 | 1 vaga",TRUE,TRUE,TRUE,TRUE,3,738,85,1
"3034","https://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/apartamento-com-3-dormitorios-a-venda-134-m-por-r-470-000-00-icarai-niteroi-rj-759207975","Apartamento com 3 dormitórios à venda, 134 m² por R$ 470.000,00 - Icaraí - Niterói/RJ",470000,"Niterói"," Icaraí","3 quarto | 134m² | Condomínio: RS 486 | 1 vaga",TRUE,TRUE,TRUE,TRUE,3,486,134,1
"3035","https://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/apartamento-a-venda-com-3-dormitorios-em-icarai-niteroi-cod-875342-719671000","Apartamento à venda com 3 dormitórios em Icaraí, Niterói cod:875342",980000,"Niterói"," Icaraí","3 quarto | 117m² | Condomínio: RS 1.333 | 1 vaga",TRUE,TRUE,TRUE,TRUE,3,1333,117,1
"3036","https://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/apartamento-a-venda-com-3-dormitorios-em-icarai-niteroi-cod-812110-515303132","Apartamento à venda com 3 dormitórios em Icaraí, Niterói cod:812110",750000,"Niterói"," Icaraí","3 quarto | 220m² | Condomínio: RS 800 | 1 vaga",TRUE,TRUE,TRUE,TRUE,3,800,220,1
"3037","https://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/apartamento-a-venda-75-m-por-r-450-000-00-icarai-niteroi-rj-759203037","Apartamento à venda, 75 m² por R$ 450.000,00 - Icaraí - Niterói/RJ",450000,"Niterói"," Icaraí","2 quarto | 75m² | Condomínio: RS 190",TRUE,TRUE,TRUE,FALSE,2,190,75,0
"3038","https://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/apartamento-com-3-dormitorios-a-venda-90-m-por-r-750-000-00-icarai-niteroi-rj-759183687","Apartamento com 3 dormitórios à venda, 90 m² por R$ 750.000,00 - Icaraí - Niterói/RJ",750000,"Niterói"," Icaraí","3 quarto | 90m² | Condomínio: RS 650 | 1 vaga",TRUE,TRUE,TRUE,TRUE,3,650,90,1
"3039","https://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/apartamento-a-venda-com-3-dormitorios-em-jardim-icarai-niteroi-cod-2042-600044282","Apartamento à venda com 3 dormitórios em Jardim icaraí, Niterói cod:2042",1100000,"Niterói"," Icaraí","3 quarto | 120m² | Condomínio: RS 1.100 | 2 vagas",TRUE,TRUE,TRUE,TRUE,3,1100,120,2
"3040","https://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/apartamento-para-venda-em-niteroi-icarai-3-dormitorios-1-suite-1-banheiro-2-vagas-759208715","Apartamento para Venda em Niterói, Icaraí, 3 dormitórios, 1 suíte, 1 banheiro, 2 vagas",1099000,"Niterói"," Icaraí","3 quarto | 120m² | Condomínio: RS 1.300 | 2 vagas",TRUE,TRUE,TRUE,TRUE,3,1300,120,2
"3041","https://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/apartamento-com-2-dormitorios-a-venda-70-m-por-r-440-000-00-icarai-niteroi-rj-759183640","Apartamento com 2 dormitórios à venda, 70 m² por R$ 440.000,00 - Icaraí - Niterói/RJ",440000,"Niterói"," Icaraí","2 quarto | 70m² | Condomínio: RS 340",TRUE,TRUE,TRUE,FALSE,2,340,70,0
"3042","https://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/apartamento-com-2-quartos-73-m-por-r-570-000-icarai-niteroi-rj-759183628","Apartamento com 2 quartos, 73 m² por R$ 570.000 - Icaraí - Niterói/RJ",570000,"Niterói"," Icaraí","2 quarto | 73m² | Condomínio: RS 664 | 1 vaga",TRUE,TRUE,TRUE,TRUE,2,664,73,1
"3043","https://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/apartamento-com-2-dormitorios-a-venda-85-m-por-r-450-000-00-icarai-niteroi-rj-759209272","Apartamento com 2 dormitórios à venda, 85 m² por R$ 450.000,00 - Icaraí - Niterói/RJ",450000,"Niterói"," Icaraí","2 quarto | 85m² | Condomínio: RS 730 | 1 vaga",TRUE,TRUE,TRUE,TRUE,2,730,85,1
"3044","https://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/casa-com-2-dormitorios-a-venda-127-m-por-r-720-000-00-icarai-niteroi-rj-759208050","Casa com 2 dormitórios à venda, 127 m² por R$ 720.000,00 - Icaraí - Niterói/RJ",720000,"Niterói"," Icaraí","2 quarto | 127m²",TRUE,TRUE,FALSE,FALSE,2,NA,127,0
"3045","https://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/otimo-apartamento-novo-com-2-suites-em-icarai-759186275","Ótimo apartamento novo com 2 suítes em Icaraí.",730000,"Niterói"," Icaraí","2 quarto | 98m² | Condomínio: RS 950 | 1 vaga",TRUE,TRUE,TRUE,TRUE,2,950,98,1
